value
-1.3344
-1.3321
-1.353
-1.3576
-1.4294
-1.2835
-1.0471
-0.94058
-0.93131
-1.0193
-1.2186
-1.2626
-1.1908
-1.3645
-1.4688
-1.3506
-1.4526
-1.4572
-1.3854
-1.4665
-1.4086
-1.3784
-1.4248
-1.5615
-1.7792
-1.9113
-1.909
-1.631
-1.3715
-1.3321
-1.3437
-1.2348
-1.1259
-1.1375
-1.1607
-1.2672
-1.2603
-1.1769
-1.1607
-1.2672
-1.2163
-1.0703
-1.1166
-1.1838
-1.1838
-1.112
-1.0773
-1.1746
-1.2
-1.302
-1.3808
-1.3344
-1.2093
-0.92436
-0.8873
-1.1051
-1.1838
-1.1282
-1.0888
-1.2927
-1.6819
-1.5059
-1.3437
-1.295
-1.3506
-1.4433
-1.4734
-1.4294
-1.2835
-1.0541
-0.96838
-1.0101
-1.1722
-1.2302
-1.2927
-1.3923
-1.3321
-1.4503
-1.5962
-1.4595
-1.2696
-1.2209
-1.1769
-1.0912
-1.068
-1.251
-1.5707
-1.675
-1.4665
-1.3993
-1.2997
-1.2811
-1.4201
-1.2811
-1.2696
-1.4943
-1.4503
-1.6194
-1.6819
-1.4086
-1.0356
-1.1977
-1.7584
-2.0989
-2.3514
-2.1615
-2.2263
-1.9136
-1.5221
-1.3205
-1.1166
-1.2093
-1.2255
-1.1421
-1.2139
-1.0657
-0.90583
-0.93131
-1.3506
-1.7676
-1.9414
-1.7908
-1.4248
-1.1213
-1.1375
-1.4966
-1.58
-1.4086
-1.2487
-0.90815
-0.85023
-1.2719
-1.9275
-2.4047
-2.4765
-2.1707
-1.5059
-1.1051
-1.2556
-1.3877
-1.4271
-1.4873
-1.5707
-1.5151
-1.5893
-1.3761
-1.1769
-1.1607
-1.2672
-1.2858
-1.2417
-1.119
-1.1329
-1.3483
-1.4294
-1.2881
-1.2927
-1.3483
-1.0773
-0.99618
-1.5661
-2.2472
-2.268
-1.8673
-1.5916
-1.7259
-1.712
-1.5591
-1.4039
-1.1861
-1.0726
-1.0425
-1.0356
-0.95216
-0.87571
-0.88034
-1.0912
-1.3947
-1.5383
-1.5244
-1.2742
-1.0888
-1.1282
-1.0286
-0.85718
-0.76451
-0.75988
-0.85486
-0.91046
-0.94985
-0.94058
-0.94753
-0.99618
-0.93363
-0.82938
-0.81779
-0.9151
-1.1329
-1.2209
-1.1143
-0.85949
-0.74134
-0.77146
-0.73439
-0.66953
-0.63014
-0.66026
-0.62319
-0.58381
-0.60234
-0.67648
-0.73439
-0.67879
-0.59771
-0.48187
-0.42627
-0.40542
-0.50504
-0.66721
-0.72513
-0.71586
-0.70659
-0.69964
-0.64868
-0.68574
-0.71586
-0.67879
-0.64868
-0.65099
-0.62087
-0.64868
-0.64173
-0.60234
-0.63246
-0.60466
-0.58381
-0.57686
-0.57454
-0.61161
-0.67416
-0.88034
-1.2186
-1.58
-1.3414
-1.0425
-1.0888
-1.1908
-1.3391
-1.5151
-1.6518
-1.6333
-1.5591
-1.4132
-1.2139
-1.1352
-1.2186
-1.3066
-1.1977
-0.94521
-0.88034
-1.1746
-1.5962
-1.7422
-1.397
-1.0402
-0.84328
-0.94753
-1.0842
-1.3367
-1.4757
-1.2765
-0.89193
-0.64868
-0.87108
-1.4201
-1.5452
-1.2093
-0.90815
-0.77146
-0.82706
-0.88266
-0.94753
-1.068
-1.2186
-1.1885
-1.024
-0.99618
-0.89888
-0.69038
-0.66489
-0.77146
-0.84096
-1.061
-1.0749
-0.9429
-0.83864
-0.72744
-0.69269
-0.96143
-1.1908
-1.1769
-1.0541
-0.97301
-0.86413
-0.87803
-0.73671
-0.64173
-0.74598
-1.1792
-1.6147
-1.5244
-1.3182
-1.2278
-1.3391
-1.3506
-1.0657
-0.94058
-1.0008
-1.2186
-1.1838
-0.83169
