value
-1.0356
-1.017
-1.1004
-1.3228
-1.2626
-1.1815
-1.1305
-0.94058
-0.88266
-1.0425
-1.2696
-1.2394
-1.207
-1.1375
-1.017
-1.0796
-1.1769
-1.3228
-1.2533
-1.1421
-1.2626
-1.434
-1.763
-1.9043
-1.814
-1.7074
-1.6518
-1.4225
-1.2464
-1.2649
-1.207
-1.1444
-1.0749
-1.1444
-1.2696
-1.2371
-1.1885
-1.207
-1.1444
-1.0657
-1.0495
-1.1305
-1.1583
-1.1769
-1.1166
-1.0379
-1.0471
-1.1051
-1.163
-1.2186
-1.2371
-1.1676
-1.017
-0.85718
-0.80621
-0.80621
-0.79694
-0.75524
-0.82243
-0.97765
-1.1583
-1.2
-1.295
-1.2255
-1.1004
-1.1444
-1.2719
-1.251
-1.0912
-1.0356
-1.017
-1.0749
-1.1421
-1.251
-1.302
-1.2974
-1.2719
-1.2533
-1.1329
-1.1931
-1.251
-1.2881
-1.1699
-1.0865
-1.2278
-1.3344
-1.346
-1.251
-1.2904
-1.2255
-1.295
-1.2441
-1.258
-1.3669
-1.4155
-1.4039
-1.485
-1.3159
-1.1954
-1.0865
-1.2116
-1.207
-1.3923
-1.5939
-1.3923
-1.4178
-1.4155
-1.3854
-1.3391
-1.1931
-1.2325
-1.163
-1.2116
-1.1676
-1.0471
-1.1074
-1.2394
-1.6124
-1.5476
-1.6263
-1.6379
-1.4989
-1.2278
-1.163
-1.4225
-1.4433
-1.4155
-1.346
-1.068
-1.3136
-1.5754
-1.4688
-1.631
-1.6518
-1.4039
-1.0564
-0.79694
-0.9846
-1.2325
-1.3645
-1.397
-1.4364
-1.3715
-1.4479
-1.4225
-1.2278
-1.1329
-1.1931
-1.2464
-1.258
-1.1421
-1.0541
-1.1583
-1.1861
-1.1769
-1.1421
-1.2209
-1.0657
-1.0819
-1.4364
-1.7584
-1.6518
-1.4364
-1.3831
-1.5383
-1.5545
-1.4688
-1.39
-1.1769
-1.1236
-1.0981
-1.1051
-1.1514
-1.112
-1.0286
-1.1583
-1.1885
-1.207
-1.1421
-1.024
-0.9151
-0.85949
-0.82706
-0.78073
-0.80158
-0.77146
-0.73903
-0.70196
-0.82243
-0.95216
-0.93595
-0.83169
-0.80158
-0.78073
-0.82011
-0.93595
-1.0471
-1.0912
-1.024
-0.91046
-0.82011
-0.71354
-0.68111
-0.64173
-0.70196
-0.59771
-0.57454
-0.59771
-0.57222
-0.56759
-0.54674
-0.56064
-0.48419
-0.47724
-0.43322
-0.48651
-0.50967
-0.48419
-0.48419
-0.48419
-0.48419
-0.48651
-0.50504
-0.46102
-0.51662
-0.56064
-0.67416
-0.56759
-0.53979
-0.50504
-0.45407
-0.46102
-0.51662
-0.54211
-0.54674
-0.56064
-0.49577
-0.56527
-0.54211
-0.78768
-1.068
-1.0564
-0.97996
-0.9707
-0.89193
-0.9151
-1.0865
-1.2209
-1.2811
-1.3483
-1.4804
-1.492
-1.353
-1.0865
-1.0471
-1.2881
-1.1305
-0.78073
-1.0356
-1.2881
-1.719
-1.1421
-1.0217
-0.86644
-0.71818
-0.94058
-1.0356
-0.80158
-0.78073
-0.82011
-0.98691
-1.4665
-1.5823
-1.4665
-1.1583
-0.95448
-0.75061
-0.58612
-0.71818
-0.92668
-0.93363
-0.82011
-0.929
-0.96606
-0.85718
-0.80158
-0.77146
-0.72513
-0.56759
-0.56759
-0.74366
-0.72049
-0.76219
-0.83864
-0.63478
-0.47029
-0.60002
-0.79694
-0.74366
-0.71818
-0.72049
-0.75756
-0.83169
-0.80621
-0.85718
-1.207
-1.1236
-0.89656
-0.929
-0.99618
-1.1166
-1.2464
-1.251
-1.0935
-1.0541
-0.96143
-1.0495
-1.119
-1.061
-0.9985
-0.91046
-0.83169
-0.80853
-0.82706
-0.78304
-0.83169
-0.79463
-0.71354
-0.69501
-0.75061
-0.78999
-0.88498
-0.81316
-0.67416
-0.78073
-0.80853
-0.85254
-0.98691
-1.0356
-1.0101
-0.99618
-0.88961
-0.85718
-0.81316
-0.85949
-0.83401
-0.82706
-0.78768
-0.9012
-1.1329
-0.95448
-0.78999
-0.89193
-0.88266
-0.81316
-0.84559
-0.69269
-0.53052
-0.68574
-0.88498
-1.068
-1.2765
-1.3089
-1.3738
-1.4526
-1.2649
-1.2186
-1.2278
-1.1329
-1.1769
-1.119
-1.068
-1.061
-1.0124
-1.0495
-1.119
-1.068
-1.061
-1.0054
-0.9846
-1.0124
-1.0425
-1.0541
-0.9429
-0.89656
-0.94058
-1.0749
-1.0981
-0.88498
-0.85023
-0.96143
-1.024
-0.91741
-0.90351
-0.97301
-0.93363
-1.0031
-0.95216
-0.97301
-1.1329
-1.1815
-1.163
-1.2255
-1.2835
-1.1444
-1.0796
-1.156
-1.1421
-1.0309
-0.9707
-0.90351
-0.99155
-1.0657
-1.0379
-1.0379
-1.0379
-1.0379
-1.0356
-1.0101
-0.9985
-0.929
-0.97996
-0.9846
-1.017
-1.0564
-0.96606
-0.85254
-0.77146
-0.76914
-0.90815
-0.80621
-0.83864
-1.0819
-1.1931
-1.2394
-1.1931
-1.0495
-1.1259
-1.112
-0.9985
-0.90815
-0.82243
-0.95911
-1.0217
-1.0912
-1.0425
-1.0726
-1.1004
-1.1236
-1.1004
-1.119
-1.061
-0.99618
-0.88961
-0.87803
-0.97301
-0.91741
-0.87803
-0.76914
-0.72049
-0.75524
-0.81548
-0.88961
-0.86644
-0.92205
-1.0981
-0.90351
-0.97765
-0.95911
-1.0031
-0.95216
-0.96143
-1.0379
-1.0356
-1.0054
-0.97301
-0.92205
-0.91741
-0.89193
-0.9012
-0.95448
-0.96143
-0.83864
-0.86413
-0.86644
-0.90351
-0.97996
-0.97301
-0.92205
-0.91046
-0.81316
-0.65099
-0.60466
-0.63478
-0.67648
-0.78768
-0.64404
-0.52821
-0.43322
-0.48419
-0.49577
-0.58612
-0.68574
-0.66258
-0.68806
-0.70196
-0.79694
-0.75061
-0.76451
-0.69269
-0.71818
-0.71818
-0.70196
-0.60697
-0.66026
-0.66258
-0.68111
-0.63478
-0.65099
-0.59076
-0.51662
-0.54674
-0.57222
-0.58612
-0.70196
-0.80621
-0.80853
-0.83401
-0.81548
-0.67648
-0.60002
-0.59771
-0.57222
-0.57454
-0.61624
-0.72513
-0.78999
-0.89193
-0.88498
-0.83169
-0.81316
-0.86644
-0.89193
-0.88498
-0.82243
-0.74598
-0.72049
-0.54906
-0.61624
-0.72049
-0.74598
-0.74598
-0.73671
-0.66026
-0.66721
-0.69269
-0.50272
-0.42164
-0.41469
-0.59076
-0.95448
-1.1699
-1.061
-0.99618
-0.89656
-0.92668
-0.97765
-1.1514
-1.1305
-1.1861
-1.3923
-1.4364
-1.5568
-1.5174
-1.5985
-1.6495
-1.8325
-1.8209
-1.5476
-1.4016
-1.258
-1.1746
-1.302
-1.295
-1.2533
-1.3344
-1.3738
-1.4804
-1.492
-1.3599
-1.156
-1.156
-1.2024
-1.5383
-1.5383
-1.346
-1.2325
-1.1514
-1.119
-1.0495
-0.91741
-0.90351
-0.97996
-0.98691
-1.0356
-0.9985
-0.90815
-0.81316
-0.85949
-0.84559
-0.92205
-0.91046
-0.84096
-0.94058
-1.2811
-1.3414
-1.397
-1.2626
-1.39
-1.3784
-1.3275
-1.4804
-1.3391
-1.6124
-1.7769
-2.0248
-1.9437
-1.7259
-1.6194
-1.5823
-1.5221
-1.6124
-1.5244
-1.4294
-1.2811
-1.1375
-1.2325
-1.353
-1.2974
-1.2626
-1.163
-1.0124
-1.0356
-1.0309
-1.1514
-0.91741
-0.89193
-0.90815
-1.0031
-0.94058
-0.86644
-0.88498
-0.84096
-0.88266
-0.80853
-0.84559
-0.92668
-0.95216
-0.92205
-0.72049
-0.75756
-0.83401
-0.83864
-0.87108
-0.91741
-0.89193
-0.91046
-1.0564
-1.1861
-1.1815
-1.1583
-1.1815
-1.1421
-1.0425
-1.0564
-0.94753
-0.71123
-0.67648
-0.82011
-0.92668
-0.9429
-0.88498
-0.83401
-0.83864
-0.85023
-0.75756
-0.82243
-0.75524
-0.80853
-0.85023
-0.95448
-0.97765
-0.94753
-0.94058
-1.0564
-0.97301
-0.9151
-0.85023
-0.74366
-0.71123
-0.66026
-0.67416
-0.79463
-0.92205
-0.90815
-0.82011
-0.929
-0.99155
-1.0495
-0.90351
-0.76914
-0.71818
-0.73208
-0.84096
-0.91741
-1.0819
-0.99155
-1.0564
-0.97996
-0.9707
-0.90351
-0.98691
-1.0356
-0.9985
-0.92668
-0.95216
-0.9429
-0.88498
-0.83401
-0.83169
-0.81548
-0.87803
-0.78304
-0.83401
-0.82706
-0.76219
-0.66721
-0.72049
-0.74366
-0.71354
-0.67648
-0.60002
-0.60466
-0.63014
-0.63014
-0.62551
-0.60002
-0.59307
-0.54211
-0.53979
-0.51662
-0.56064
-0.67648
-0.59076
-0.51431
-0.51431
-0.50272
-0.43554
-0.51431
-0.50967
-0.49114
-0.53052
-0.45176
-0.42859
-0.45407
-0.45407
-0.45407
-0.45407
-0.46102
-0.51431
-0.52821
-0.63014
-0.63478
-0.66026
-0.65099
-0.59771
-0.57222
-0.57222
-0.57222
-0.56064
-0.47956
-0.47029
-0.57917
-0.64173
-0.71123
-0.66026
-0.66953
-0.74366
-0.73671
-0.85949
-0.84096
-0.89193
-0.94753
-1.346
-1.4479
-1.4873
-1.7792
-1.8464
-1.7375
-1.5059
-1.4943
-1.4109
-1.346
-1.2255
-1.0912
-1.0309
-0.97765
-0.97301
-1.1236
-1.0935
-1.0564
-0.97765
-0.94753
-0.94753
-1.1444
-1.2719
-1.2626
-1.156
-0.95216
-0.94058
-0.86644
-0.88498
-0.85949
-1.0356
-1.0031
-0.95216
-0.929
-0.77609
-0.76914
-0.73671
-0.86413
-0.85718
-0.80853
-0.85023
-0.94058
-0.87803
-0.9846
-1.0031
-0.96606
-1.0657
-1.0356
-1.0124
-1.0356
-1.0124
-1.0356
-0.99618
-0.89193
-0.88498
-0.82706
-0.77609
-0.76451
-0.68574
-0.66953
-0.74366
-0.71123
-0.65563
-0.62319
-0.58149
-0.65563
-0.63709
-0.68574
-0.65563
-0.62319
-0.56064
-0.47261
-0.39152
-0.38226
-0.49114
-0.55601
-0.68111
-0.85949
-1.0564
-1.1676
-1.0309
-1.0054
-1.1815
-1.1583
-1.1676
-1.0286
-0.93363
-0.80158
-0.76451
-0.67416
-0.57917
-0.63478
-0.68111
-0.84559
-0.92205
-0.91741
-0.90351
-0.9985
-1.1236
-1.1004
-1.112
-0.99155
-0.85949
-0.83169
-0.79463
-0.71818
-0.72744
-0.80621
-0.81548
-0.89656
-0.91046
-0.83401
-0.84559
-0.92668
-0.94753
-0.90815
-0.80853
-0.84096
-0.88961
-0.86413
-0.86644
-0.89656
-0.93363
-1.0124
-1.0309
-0.97765
-0.95216
-0.94058
-0.86413
-0.86644
-0.88498
-0.81548
-0.68574
-0.66026
-0.66721
-0.73903
-0.87571
-0.73208
-0.63709
-0.69964
-0.79463
-0.93595
-1.0425
-1.0819
-1.1769
-1.1305
-1.1444
-1.068
-1.0564
-0.95911
-0.80158
-0.75524
-0.61624
-0.71354
-0.68806
-0.69501
-0.75756
-0.83864
-0.85949
-0.83169
-0.81316
-0.86413
-0.87108
-0.91741
-0.88266
-0.80853
-0.85254
-0.95216
-0.73671
-0.66721
-0.75061
-0.9846
-1.0124
-1.0471
-1.1051
-1.1305
-0.93363
-0.79463
-0.71123
-0.68806
-0.9012
-0.95216
-0.95216
-0.929
-0.78999
-0.92668
-1.1815
-1.3831
-1.5684
-1.7908
-1.7283
-1.631
-1.5035
-1.6634
-1.536
-1.5174
-1.39
-1.3784
-1.3205
-1.4364
-1.353
-1.2974
-1.2464
-1.0935
-1.2696
-1.251
-1.2904
-1.2255
-1.3321
-1.5684
-1.8047
-1.8742
-1.9669
-1.6703
-1.3923
-1.4294
-1.5499
-1.8858
-2.0873
-2.048
-1.9229
-1.7537
-1.631
-1.4549
-1.3066
-1.3391
-1.4178
-1.6263
-1.6425
-1.5869
-1.7398
-1.7259
-1.6055
-1.492
-1.5823
-1.4989
-1.4364
-1.353
-1.3089
-1.3715
-1.4526
-1.4873
-1.5615
-1.5221
-1.4271
-1.4734
-1.4364
-1.3483
-1.2533
-1.156
-1.353
-1.2765
-1.0912
-1.0425
-1.0657
-1.0379
-1.0309
-0.99618
-1.0819
-0.9707
-0.88961
-0.86644
-0.89193
-0.90351
-0.9707
-0.88961
-0.86644
-0.88961
-0.84559
-0.71123
-0.65099
-0.63478
-0.86644
-0.90351
-0.97765
-0.929
-0.78304
-0.82706
-0.78768
-0.84559
-0.71818
-0.73208
-0.85254
-0.96606
-0.84559
-0.72049
-0.75061
-0.78304
-0.84096
-0.89193
-0.88266
-0.78999
-0.71123
-0.85949
-0.81548
-0.69501
-0.75756
-0.83169
-0.80853
-0.84096
-0.88498
-0.84096
-0.88266
-0.80621
-0.80158
-0.78304
-0.83401
-0.82011
-0.73208
-0.82011
-0.71818
-0.71123
-0.65563
-0.62319
-0.56759
-0.53979
-0.51431
-0.50967
-0.48419
-0.47724
-0.42164
-0.39616
-0.39152
-0.37762
-0.46102
-0.50967
-0.48651
-0.51431
-0.50967
-0.48419
-0.47956
-0.45407
-0.45407
-0.47029
-0.57222
-0.57222
-0.56527
-0.50967
-0.48419
-0.47956
-0.45407
-0.47029
-0.57222
-0.57222
-0.57917
-0.63478
-0.66026
-0.66721
-0.70196
-0.61161
-0.68806
-0.68806
-0.67648
-0.59307
-0.54674
-0.57917
-0.64173
-0.72049
-0.74366
-0.71818
-0.70659
-0.64868
-0.78073
-0.80158
-0.76914
-0.71123
-0.65099
-0.60002
-0.60002
-0.60002
-0.59771
-0.57222
-0.56527
-0.51662
-0.54906
-0.59076
-0.50272
-0.42859
-0.45176
-0.43554
-0.52126
-0.57454
-0.58612
-0.50504
-0.66026
-0.66721
-0.72513
-0.77609
-0.78768
-0.87108
-0.929
-0.9846
-0.99618
-0.88961
-0.85254
-0.77146
-0.75061
-0.77609
-0.78304
-0.83169
-0.79694
-0.74598
-0.74598
-0.76451
-0.9012
-0.93595
-0.82011
-0.71818
-0.72744
-0.81548
-0.87803
-0.76914
-0.71354
-0.68574
-0.66026
-0.66258
-0.68111
-0.62551
-0.61161
-0.68574
-0.65563
-0.63014
-0.61161
-0.48651
-0.50504
-0.45871
-0.49577
-0.58612
-0.68111
-0.62551
-0.59307
-0.54674
-0.57222
-0.57222
-0.58149
-0.64868
-0.57222
-0.56759
-0.53979
-0.49809
-0.39152
-0.3753
-0.42627
-0.42859
-0.45871
-0.49114
-0.53979
-0.52126
-0.56759
-0.54211
-0.54906
-0.61624
-0.71123
-0.66026
-0.67416
-0.76451
-0.69269
-0.70659
-0.62319
-0.56759
-0.54906
-0.60697
-0.66258
-0.69964
-0.76914
-0.72049
-0.74366
-0.70196
-0.61161
-0.67648
-0.61161
-0.69501
-0.75061
-0.76914
-0.72049
-0.74598
-0.75524
-0.81316
-0.86413
-0.86644
-0.9012
-0.95216
-0.95216
-0.96143
-1.0356
-1.0124
-1.0309
-0.9846
-1.0054
-0.97765
-0.93595
-0.83169
-0.81316
-0.85949
-0.83401
-0.83401
-0.83864
-0.85718
-0.80621
-0.79694
-0.74366
-0.71818
-0.71818
-0.71123
-0.64868
-0.57917
-0.64173
-0.71354
-0.68111
-0.63709
-0.70659
-0.84559
-0.93595
-1.0124
-0.83401
-0.83401
-0.83864
-0.88961
-1.0564
-0.96143
-0.84559
-0.93595
-1.0309
-0.99618
-1.1051
-1.156
-1.156
-1.1444
-1.0541
-0.95448
-0.9707
-0.87803
-0.76219
-0.66026
-0.64868
-0.57222
-0.56064
-0.48651
-0.53052
-0.68574
-0.92668
-1.39
-1.5985
-1.5869
-1.3344
-1.3784
-1.4873
-1.3391
-1.163
-1.0309
-1.2
-1.295
-1.2533
-1.302
-1.0819
-0.99618
-1.1004
-1.1166
-1.0564
-1.1931
-1.2371
-1.2
-1.3066
-1.3321
-1.3275
-1.3066
-1.3391
-1.4225
-1.6703
-1.7839
-1.6379
-1.3159
-1.2
-1.0912
-1.0309
-0.9707
-0.90815
-1.0356
-1.2024
-1.1421
-1.2696
-1.4526
-1.4618
-1.3645
-1.39
-1.4178
-1.6333
-1.6889
-1.529
-1.4804
-1.529
-1.675
-1.624
-1.6263
-1.6634
-1.7144
-1.529
-1.4734
-1.4989
-1.8325
-1.5893
-1.1305
-0.95216
-0.95216
-0.97996
-1.2186
-1.4688
-1.6171
-1.5754
-1.6449
-1.6008
-1.6449
-1.5684
-1.3831
-1.3205
-1.2441
-1.2209
-1.0541
-0.95216
-0.95448
-0.9846
-1.0217
-1.0912
-1.0356
-1.0101
-1.0101
-1.0124
-1.0286
-0.94058
-0.85949
-0.83169
-0.80853
-0.84559
-0.91741
-0.89193
-0.9012
-0.95216
-0.94753
-0.92205
-0.91046
-0.85023
-0.94753
-0.91741
-0.88498
-0.83169
-0.80853
-0.83169
-0.80158
-0.76219
-0.66721
-0.72513
-0.75524
-0.60466
-0.63478
-0.64868
-0.54906
-0.40774
-0.50967
-0.68574
-0.66258
-0.67648
-0.61624
-0.72744
-0.80853
-0.80621
-0.60697
-0.65099
-0.60697
-0.66953
-0.75061
-0.76914
-0.71818
-0.71818
-0.70196
-0.59771
-0.57454
-0.61624
-0.71123
-0.66953
-0.74366
-0.72513
-0.77146
-0.74366
-0.70196
-0.60697
-0.66026
-0.66721
-0.70196
-0.60697
-0.64868
-0.56527
-0.52357
-0.61161
-0.69269
-0.71818
-0.72513
-0.76914
-0.73208
-0.85023
-0.94753
-0.91741
-0.89656
-0.93595
-1.0286
-0.94753
-0.92205
-0.929
-0.99618
-1.0865
-1.0031
-0.95216
-0.95448
-0.97301
-0.88961
-0.67648
-0.83169
-0.99618
-0.87571
-0.73671
-0.66026
-0.66026
-0.66721
-0.71818
-0.71123
-0.65563
-0.62551
-0.59771
-0.57917
-0.62551
-0.61624
-0.71818
-0.72049
-0.75524
-0.80853
-0.83864
-0.85254
-0.76451
-0.68806
-0.68806
-0.67648
-0.60466
-0.63709
-0.69964
-0.78073
-0.81548
-0.88498
-0.83401
-0.83169
-0.80853
-0.84096
-0.89193
-0.88961
-0.87108
-0.93363
-0.9985
-0.929
-0.99618
-1.112
