value
1.6333
1.7074
1.7862
1.8557
1.8788
1.902
1.8209
1.6727
1.58
1.5244
1.4572
1.3947
1.3437
1.2487
1.1676
1.1491
1.1491
1.1815
1.2232
1.2487
1.3089
1.3136
1.3692
1.4572
1.5777
1.6101
1.5638
1.536
1.529
1.5985
1.6449
1.6263
1.6727
1.5707
1.5059
1.4781
1.4178
1.3367
1.3205
1.2974
1.2533
1.2232
1.1861
1.1722
1.207
1.1954
1.1792
1.1792
1.1792
1.2209
1.3228
1.3761
1.4086
1.4387
1.3715
1.2974
1.2302
1.1352
1.0749
1.0935
1.0726
1.0147
0.97996
0.99155
1.0078
1.0078
0.98691
0.93131
0.89656
0.88498
0.8873
0.90351
0.8873
0.90351
0.86644
0.91046
0.97996
0.9707
0.91973
0.87803
0.90583
0.93363
0.96375
1.0008
1.0379
1.1004
1.2603
1.3576
1.3437
1.2904
1.2487
1.1792
1.1792
1.1676
1.1722
1.1954
1.2
1.2139
1.3043
1.485
1.4317
1.4317
1.4225
1.4364
1.4989
1.5174
1.529
1.492
1.3622
1.2696
1.2024
1.119
1.0332
0.93826
0.80389
0.73903
0.82243
0.85949
0.92668
0.97996
0.95911
0.98691
1.0726
1.0379
1.0147
0.93826
0.8873
0.90351
0.87803
0.92668
1.0124
1.1074
1.2093
1.2835
1.3089
1.2811
1.2533
1.2232
1.207
1.2278
1.2835
1.3205
1.2765
1.2278
1.3275
1.4225
1.573
1.8788
1.8279
1.6773
1.6263
1.573
1.5522
1.5174
1.5059
1.4688
1.4109
1.3645
1.3367
1.3414
1.3645
1.3367
1.3205
1.3205
1.3506
1.4456
1.485
1.3808
1.2371
1.1607
1.1676
1.1282
1.0726
1.0379
1.0587
1.0726
1.0471
1.0332
0.95911
0.93363
0.95216
0.93131
0.88498
0.84559
0.79926
0.77146
0.78536
0.81779
0.77146
0.75524
0.77609
0.78999
0.76451
0.77146
0.75524
0.74366
0.71586
0.73903
0.81084
0.83169
0.85718
0.83864
0.79694
0.74598
0.76219
0.72513
0.73671
0.76451
0.76219
0.73671
0.76451
0.78304
0.81316
0.86644
0.85718
0.83864
0.87108
0.92436
0.91278
0.90583
0.92436
0.91278
0.90583
0.93363
0.95216
0.94058
0.93363
0.94058
0.91278
0.91741
0.96375
1.0124
1.0448
0.9985
0.97996
0.93826
0.87803
0.87339
0.83864
0.85023
0.87803
0.88498
0.85718
0.85023
0.84559
0.81084
0.82243
0.85023
0.91046
1.0124
1.0958
1.1607
1.2209
1.2163
1.0402
0.91046
0.83864
0.82938
0.79926
0.79231
0.84328
0.83169
0.71586
0.71818
0.78536
0.89193
0.99155
1.0078
0.9985
0.95911
0.95448
1.1259
1.3506
1.3622
1.3228
1.3553
1.2974
1.2417
1.2371
1.3136
1.3576
1.4086
1.5128
1.6032
1.6124
1.6194
1.5499
1.4387
1.4039
1.3947
1.3553
1.3298
1.3808
1.4109
1.3761
1.3553
1.3089
1.2811
1.3043
1.3761
1.3344
1.1885
1.0448
0.98691
0.96375
0.94753
0.88498
0.87803
0.86413
0.79926
